date;state;country;confirmed;confirmed_filtered;confirmed_DR;confirmed_filtered_DR
2020-02-18;New South Wales;Australia;4.0;3.999999999999999;inf;
2020-02-18;Newfoundland and Labrador;Canada;0.0;0.0;;
2020-02-18;Ningxia;China;70.0;70.39999999999998;inf;
2020-02-18;Northern Territory;Australia;0.0;0.0;;
2020-02-18;Northwest Territories;Canada;0.0;0.0;;
2020-02-18;Nova Scotia;Canada;0.0;0.0;;
2020-02-18;Ontario;Canada;3.0;2.9999999999999996;inf;
2020-02-18;Prince Edward Island;Canada;0.0;0.0;;
2020-02-18;Qinghai;China;18.0;17.999999999999996;inf;
2020-02-18;Quebec;Canada;0.0;0.0;;
2020-02-18;Queensland;Australia;5.0;4.999999999999999;inf;
2020-02-18;Recovered;Canada;0.0;0.0;;
2020-02-18;Reunion;France;0.0;0.0;;
2020-02-18;Saint Barthelemy;France;0.0;0.0;;
2020-02-18;Henan;China;1257.0;1252.1999999999998;95.74358974358978;94.65139949109403
2020-02-18;Saint Pierre and Miquelon;France;0.0;0.0;;
2020-02-18;Heilongjiang;China;464.0;462.39999999999986;47.92982456140353;44.333333333333385
2020-02-18;Hainan;China;163.0;164.79999999999995;325.3333333333334;108.93333333333335
2020-02-18;no;Ecuador;0.0;0.0;;
2020-02-18;Alberta;Canada;0.0;0.0;;
2020-02-18;Anguilla;United Kingdom;0.0;0.0;;
2020-02-18;Anhui;China;982.0;977.9999999999998;97.23333333333338;108.9438202247194
2020-02-18;Aruba;Netherlands;0.0;0.0;;
2020-02-18;Australian Capital Territory;Australia;0.0;0.0;;
2020-02-18;Beijing;China;387.0;387.19999999999993;109.33333333333337;93.44715447154421
2020-02-18;Bermuda;United Kingdom;0.0;0.0;;
2020-02-18;Bonaire, Sint Eustatius and Saba;Netherlands;0.0;0.0;;
2020-02-18;British Columbia;Canada;5.0;4.799999999999999;9.333333333333336;
2020-02-18;British Virgin Islands;United Kingdom;0.0;0.0;;
2020-02-18;Cayman Islands;United Kingdom;0.0;0.0;;
2020-02-18;Channel Islands;United Kingdom;0.0;0.0;;
2020-02-18;Chongqing;China;555.0;557.1999999999998;276.5000000000001;120.13043478260958
2020-02-18;Curacao;Netherlands;0.0;0.0;;
2020-02-18;Diamond Princess;Canada;0.0;0.0;;
2020-02-18;Falkland Islands (Malvinas);United Kingdom;0.0;0.0;;
2020-02-18;Faroe Islands;Denmark;0.0;0.0;;
2020-02-18;French Guiana;France;0.0;0.0;;
2020-02-18;French Polynesia;France;0.0;0.0;;
2020-02-18;Fujian;China;292.0;290.99999999999994;115.86666666666672;144.5666666666667
2020-02-18;Gansu;China;91.0;90.79999999999998;181.3333333333334;
2020-02-18;Gibraltar;United Kingdom;0.0;0.0;;
2020-02-18;Grand Princess;Canada;0.0;0.0;;
2020-02-18;Greenland;Denmark;0.0;0.0;;
2020-02-18;Guadeloupe;France;0.0;0.0;;
2020-02-18;Guangdong;China;1328.0;1325.7999999999997;220.33333333333337;121.85802469135855
2020-02-18;Guangxi;China;242.0;241.19999999999996;95.60000000000004;85.23809523809535
2020-02-18;Guizhou;China;146.0;145.59999999999997;145.3333333333334;160.88888888889042
2020-02-18;Hebei;China;306.0;303.99999999999994;100.77777777777781;77.00854700854691
2020-02-18;Saskatchewan;Canada;0.0;0.0;;
2020-02-18;Hong Kong;China;62.0;61.999999999999986;23.866666666666674;
2020-02-18;Shandong;China;543.0;542.1999999999998;180.11111111111114;153.98095238095493
2020-02-18;no;Benin;0.0;0.0;;
2020-02-18;no;Bhutan;0.0;0.0;;
2020-02-18;no;Bolivia;0.0;0.0;;
2020-02-18;no;Bosnia and Herzegovina;0.0;0.0;;
2020-02-18;no;Botswana;0.0;0.0;;
2020-02-18;no;Brazil;0.0;0.0;;
2020-02-18;no;Brunei;0.0;0.0;;
2020-02-18;no;Bulgaria;0.0;0.0;;
2020-02-18;no;Burkina Faso;0.0;0.0;;
2020-02-18;no;Burma;0.0;0.0;;
2020-02-18;no;Burundi;0.0;0.0;;
2020-02-18;no;Cabo Verde;0.0;0.0;;
2020-02-18;no;Cambodia;1.0;0.9999999999999998;inf;
2020-02-18;no;Cameroon;0.0;0.0;;
2020-02-18;no;Belize;0.0;0.0;;
2020-02-18;no;Central African Republic;0.0;0.0;;
2020-02-18;no;Chile;0.0;0.0;;
2020-02-18;no;Colombia;0.0;0.0;;
2020-02-18;no;Congo (Brazzaville);0.0;0.0;;
2020-02-18;no;Congo (Kinshasa);0.0;0.0;;
2020-02-18;no;Costa Rica;0.0;0.0;;
2020-02-18;no;Cote d'Ivoire;0.0;0.0;;
2020-02-18;no;Croatia;0.0;0.0;;
2020-02-18;no;Cuba;0.0;0.0;;
2020-02-18;no;Cyprus;0.0;0.0;;
2020-02-18;no;Czechia;0.0;0.0;;
2020-02-18;no;Denmark;0.0;0.0;;
2020-02-18;no;Diamond Princess;542.0;521.1999999999998;4.816399286987524;5.954787234042558
2020-02-18;no;Djibouti;0.0;0.0;;
2020-02-18;Shaanxi;China;240.0;240.59999999999994;119.33333333333339;95.22666666666721
2020-02-18;no;Chad;0.0;0.0;;
2020-02-18;no;Belgium;1.0;0.9999999999999998;inf;
2020-02-18;no;Dominica;0.0;0.0;;
2020-02-18;Shanghai;China;333.0;332.19999999999993;132.53333333333336;143.5362318840573
2020-02-18;no;Belarus;0.0;0.0;;
2020-02-18;Shanxi;China;131.0;130.59999999999997;130.00000000000006;162.2500000000006
2020-02-18;Sichuan;China;508.0;503.5999999999999;36.64197530864199;48.8646864686469
2020-02-18;Sint Maarten;Netherlands;0.0;0.0;;
2020-02-18;South Australia;Australia;2.0;1.9999999999999996;inf;
2020-02-18;St Martin;France;0.0;0.0;;
2020-02-18;Tasmania;Australia;0.0;0.0;;
2020-02-18;Tianjin;China;128.0;127.59999999999997;62.833333333333364;66.17543859649129
2020-02-18;Turks and Caicos Islands;United Kingdom;0.0;0.0;;
2020-02-18;Victoria;Australia;4.0;3.999999999999999;inf;
2020-02-18;Western Australia;Australia;0.0;0.0;;
2020-02-18;Xinjiang;China;76.0;74.79999999999998;29.600000000000012;
2020-02-18;Yukon;Canada;0.0;0.0;;
2020-02-18;Yunnan;China;172.0;171.99999999999994;342.66666666666674;106.5833333333337
2020-02-18;Tibet;China;1.0;0.9999999999999998;inf;
2020-02-18;no;Afghanistan;0.0;0.0;;
2020-02-18;Zhejiang;China;1172.0;1171.7999999999997;468.00000000000017;365.25000000000773
2020-02-18;no;Bangladesh;0.0;0.0;;
2020-02-18;no;Bahrain;0.0;0.0;;
2020-02-18;no;Bahamas;0.0;0.0;;
2020-02-18;no;Azerbaijan;0.0;0.0;;
2020-02-18;no;Armenia;0.0;0.0;;
2020-02-18;no;Austria;0.0;0.0;;
2020-02-18;no;Barbados;0.0;0.0;;
2020-02-18;no;Antigua and Barbuda;0.0;0.0;;
2020-02-18;no;Angola;0.0;0.0;;
2020-02-18;no;Andorra;0.0;0.0;;
2020-02-18;no;Algeria;0.0;0.0;;
2020-02-18;no;Albania;0.0;0.0;;
2020-02-18;no;Argentina;0.0;0.0;;
2020-02-19;no;Liberia;0.0;0.0;;
2020-02-19;no;Lithuania;0.0;0.0;;
2020-02-19;no;Liechtenstein;0.0;0.0;;
2020-02-19;no;Libya;0.0;0.0;;
2020-02-19;no;Lebanon;0.0;0.19999999999999996;;
2020-02-19;no;Kenya;0.0;0.0;;
2020-02-19;no;Laos;0.0;0.0;;
2020-02-19;no;Kyrgyzstan;0.0;0.0;;
2020-02-19;no;Kuwait;0.0;0.0;;
2020-02-19;no;Kosovo;0.0;0.0;;
2020-02-19;no;Korea, South;31.0;79.99999999999997;61.33333333333336;
2020-02-19;no;Luxembourg;0.0;0.0;;
2020-02-19;no;Latvia;0.0;0.0;;
2020-02-19;no;MS Zaandam;0.0;0.0;;
2020-02-19;no;Mozambique;0.0;0.0;;
2020-02-19;no;Malawi;0.0;0.0;;
2020-02-19;no;Malaysia;22.0;21.999999999999993;inf;
2020-02-19;no;Maldives;0.0;0.0;;
2020-02-19;no;Mali;0.0;0.0;;
2020-02-19;no;Malta;0.0;0.0;;
2020-02-19;no;Mauritania;0.0;0.0;;
2020-02-19;no;Mauritius;0.0;0.0;;
2020-02-19;no;Mexico;0.0;0.0;;
2020-02-19;no;Moldova;0.0;0.0;;
2020-02-19;no;Monaco;0.0;0.0;;
2020-02-19;no;Mongolia;0.0;0.0;;
2020-02-19;no;Montenegro;0.0;0.0;;
2020-02-19;no;Morocco;0.0;0.0;;
2020-02-19;no;Kazakhstan;0.0;0.0;;
2020-02-19;no;Madagascar;0.0;0.0;;
2020-02-19;no;Jordan;0.0;0.0;;
2020-02-19;no;Guinea-Bissau;0.0;0.0;;
2020-02-19;no;Jamaica;0.0;0.0;;
2020-02-19;no;Eritrea;0.0;0.0;;
2020-02-19;no;Estonia;0.0;0.0;;
2020-02-19;no;Eswatini;0.0;0.0;;
2020-02-19;no;Ethiopia;0.0;0.0;;
2020-02-19;no;Fiji;0.0;0.0;;
2020-02-19;no;Finland;1.0;0.9999999999999998;inf;
2020-02-19;no;France;12.0;11.999999999999998;inf;
2020-02-19;no;Gabon;0.0;0.0;;
2020-02-19;no;Gambia;0.0;0.0;;
2020-02-19;no;Georgia;0.0;0.0;;
2020-02-19;no;Germany;16.0;15.999999999999996;inf;
2020-02-19;no;Ghana;0.0;0.0;;
2020-02-19;no;Greece;0.0;0.0;;
2020-02-19;no;Grenada;0.0;0.0;;
2020-02-19;no;Guatemala;0.0;0.0;;
2020-02-19;no;Guinea;0.0;0.0;;
2020-02-19;no;Guyana;0.0;0.0;;
2020-02-19;no;Haiti;0.0;0.0;;
2020-02-19;no;Holy See;0.0;0.0;;
2020-02-19;no;Honduras;0.0;0.0;;
2020-02-19;no;Hungary;0.0;0.0;;
2020-02-19;no;Iceland;0.0;0.0;;
2020-02-19;no;India;3.0;2.9999999999999996;inf;
2020-02-19;no;Indonesia;0.0;0.0;;
2020-02-19;no;Iran;2.0;4.999999999999999;0.6666666666666667;
2020-02-19;no;Iraq;0.0;0.0;;
2020-02-19;no;Ireland;0.0;0.0;;
2020-02-19;no;Israel;0.0;0.19999999999999996;;
2020-02-19;no;Italy;3.0;6.399999999999999;inf;
2020-02-19;no;Japan;84.0;84.6;8.296296296296298;
2020-02-19;no;Namibia;0.0;0.0;;
2020-02-19;no;Equatorial Guinea;0.0;0.0;;
2020-02-19;no;Netherlands;0.0;0.0;;
2020-02-19;no;South Sudan;0.0;0.0;;
2020-02-19;no;Spain;2.0;1.9999999999999996;inf;
2020-02-19;no;Sri Lanka;1.0;0.9999999999999998;inf;
2020-02-19;no;Sudan;0.0;0.0;;
2020-02-19;no;Suriname;0.0;0.0;;
2020-02-19;no;Sweden;1.0;0.9999999999999998;inf;
2020-02-19;no;Switzerland;0.0;0.0;;
2020-02-19;no;Syria;0.0;0.0;;
2020-02-19;no;Taiwan*;23.0;23.399999999999995;44.66666666666667;
2020-02-19;no;Tanzania;0.0;0.0;;
2020-02-19;no;Thailand;35.0;34.99999999999999;inf;
2020-02-19;no;Timor-Leste;0.0;0.0;;
2020-02-19;no;Togo;0.0;0.0;;
2020-02-19;no;Trinidad and Tobago;0.0;0.0;;
2020-02-19;no;Tunisia;0.0;0.0;;
2020-02-19;no;Turkey;0.0;0.0;;
2020-02-19;no;US;13.0;13.399999999999999;inf;
2020-02-19;no;Uganda;0.0;0.0;;
2020-02-19;no;Ukraine;0.0;0.0;;
2020-02-19;no;United Arab Emirates;9.0;8.999999999999998;inf;
2020-02-19;no;United Kingdom;9.0;8.999999999999998;inf;
2020-02-19;no;Uruguay;0.0;0.0;;
2020-02-19;no;Uzbekistan;0.0;0.0;;
2020-02-19;no;Venezuela;0.0;0.0;;
2020-02-19;no;Vietnam;16.0;15.999999999999996;inf;
2020-02-19;no;West Bank and Gaza;0.0;0.0;;
2020-02-19;no;Western Sahara;0.0;0.0;;
2020-02-19;no;Yemen;0.0;0.0;;
2020-02-19;no;Zambia;0.0;0.0;;
2020-02-19;no;South Africa;0.0;0.0;;
2020-02-19;no;Somalia;0.0;0.0;;
2020-02-19;no;Slovenia;0.0;0.0;;
2020-02-19;no;Slovakia;0.0;0.0;;
2020-02-19;no;New Zealand;0.0;0.0;;
2020-02-19;no;Nicaragua;0.0;0.0;;
2020-02-19;no;Niger;0.0;0.0;;
2020-02-19;no;Nigeria;0.0;0.0;;
2020-02-19;no;North Macedonia;0.0;0.0;;
2020-02-19;no;Norway;0.0;0.0;;
2020-02-19;no;Oman;0.0;0.0;;
2020-02-19;no;Pakistan;0.0;0.0;;
2020-02-19;no;Panama;0.0;0.0;;
2020-02-19;no;Papua New Guinea;0.0;0.0;;
2020-02-19;no;Paraguay;0.0;0.0;;
2020-02-19;no;Peru;0.0;0.0;;
2020-02-19;no;Philippines;3.0;2.9999999999999996;inf;
2020-02-19;no;Poland;0.0;0.0;;
2020-02-19;no;Nepal;1.0;0.9999999999999998;inf;
2020-02-19;no;Portugal;0.0;0.0;;
2020-02-19;no;Romania;0.0;0.0;;
2020-02-19;no;Russia;2.0;1.9999999999999996;inf;
2020-02-19;no;Rwanda;0.0;0.0;;
2020-02-19;no;Saint Kitts and Nevis;0.0;0.0;;
2020-02-19;no;Saint Lucia;0.0;0.0;;
2020-02-19;no;Saint Vincent and the Grenadines;0.0;0.0;;
2020-02-19;no;San Marino;0.0;0.0;;
2020-02-19;no;Sao Tome and Principe;0.0;0.0;;
2020-02-19;no;Saudi Arabia;0.0;0.0;;
2020-02-19;no;Senegal;0.0;0.0;;
2020-02-19;no;Serbia;0.0;0.0;;
2020-02-19;no;Seychelles;0.0;0.0;;
2020-02-19;no;Sierra Leone;0.0;0.0;;
2020-02-19;no;Singapore;84.0;82.19999999999999;23.04761904761906;
2020-02-19;no;Qatar;0.0;0.0;;
2020-02-19;no;El Salvador;0.0;0.0;;
2020-02-19;no;Zimbabwe;0.0;0.0;;
2020-02-19;no;Ecuador;0.0;0.0;;
2020-02-19;Hunan;China;1008.0;1008.3999999999999;1007.0000000000003;629.2916666666579
2020-02-19;Inner Mongolia;China;75.0;73.99999999999999;48.88888888888891;
2020-02-19;Isle of Man;United Kingdom;0.0;0.0;;
2020-02-19;Jiangsu;China;631.0;629.5999999999999;251.46666666666675;152.66666666666586
2020-02-19;Jiangxi;China;934.0;932.9999999999998;466.1666666666669;310.13333333333344
2020-02-19;Jilin;China;90.0;89.99999999999999;178.66666666666674;
2020-02-19;Liaoning;China;121.0;120.99999999999999;inf;604.333333333325
2020-02-19;Macau;China;10.0;9.999999999999998;inf;
2020-02-19;Manitoba;Canada;0.0;0.0;;
2020-02-19;Martinique;France;0.0;0.0;;
2020-02-19;Mayotte;France;0.0;0.0;;
2020-02-19;Montserrat;United Kingdom;0.0;0.0;;
2020-02-19;New Brunswick;Canada;0.0;0.0;;
2020-02-19;New Caledonia;France;0.0;0.0;;
2020-02-19;New South Wales;Australia;4.0;3.999999999999999;inf;
2020-02-19;Newfoundland and Labrador;Canada;0.0;0.0;;
2020-02-19;Ningxia;China;71.0;70.59999999999998;140.6666666666667;
2020-02-19;Northern Territory;Australia;0.0;0.0;;
2020-02-19;Northwest Territories;Canada;0.0;0.0;;
2020-02-19;Nova Scotia;Canada;0.0;0.0;;
2020-02-19;Ontario;Canada;3.0;2.9999999999999996;inf;
2020-02-19;Prince Edward Island;Canada;0.0;0.0;;
2020-02-19;Qinghai;China;18.0;17.999999999999996;inf;
2020-02-19;Quebec;Canada;0.0;0.0;;
2020-02-19;Queensland;Australia;5.0;4.999999999999999;inf;
2020-02-19;Recovered;Canada;0.0;0.0;;
2020-02-19;Reunion;France;0.0;0.0;;
2020-02-19;Saint Barthelemy;France;0.0;0.0;;
2020-02-19;Saint Pierre and Miquelon;France;0.0;0.0;;
2020-02-19;Hubei;China;62031.0;61761.19999999999;59.97453476983352;56.920266092007914
2020-02-19;Hong Kong;China;63.0;64.19999999999999;41.111111111111114;
2020-02-19;Henan;China;1262.0;1259.3999999999996;156.87500000000006;140.56928838951526
2020-02-19;Heilongjiang;China;470.0;469.19999999999993;71.33333333333334;54.26666666666668
2020-02-19;Alberta;Canada;0.0;0.0;;
2020-02-19;Anguilla;United Kingdom;0.0;0.0;;
2020-02-19;Anhui;China;986.0;983.1999999999998;150.82051282051287;155.12169312169428
2020-02-19;Aruba;Netherlands;0.0;0.0;;
2020-02-19;Australian Capital Territory;Australia;0.0;0.0;;
2020-02-19;Beijing;China;393.0;390.4;64.50000000000001;107.48148148148083
2020-02-19;Bermuda;United Kingdom;0.0;0.0;;
2020-02-19;Bonaire, Sint Eustatius and Saba;Netherlands;0.0;0.0;;
2020-02-19;British Columbia;Canada;5.0;5.199999999999999;inf;
2020-02-19;British Virgin Islands;United Kingdom;0.0;0.0;;
2020-02-19;Cayman Islands;United Kingdom;0.0;0.0;;
2020-02-19;Channel Islands;United Kingdom;0.0;0.0;;
2020-02-19;Chongqing;China;560.0;561.3999999999999;158.8571428571429;126.60606060606125
2020-02-19;Curacao;Netherlands;0.0;0.0;;
2020-02-19;Saskatchewan;Canada;0.0;0.0;;
2020-02-19;Diamond Princess;Canada;0.0;0.0;;
2020-02-19;Faroe Islands;Denmark;0.0;0.0;;
2020-02-19;French Guiana;France;0.0;0.0;;
2020-02-19;French Polynesia;France;0.0;0.0;;
2020-02-19;Fujian;China;293.0;292.19999999999993;194.44444444444449;207.76190476190393
2020-02-19;Gansu;China;91.0;90.99999999999999;inf;
2020-02-19;Gibraltar;United Kingdom;0.0;0.0;;
2020-02-19;Grand Princess;Canada;0.0;0.0;;
2020-02-19;Greenland;Denmark;0.0;0.0;;
2020-02-19;Guadeloupe;France;0.0;0.0;;
2020-02-19;Guangdong;China;1331.0;1329.1999999999998;294.88888888888897;240.8
2020-02-19;Guangxi;China;244.0;242.99999999999994;80.44444444444449;126.91228070175497
2020-02-19;Guizhou;China;146.0;145.99999999999997;inf;291.0666666666667
2020-02-19;Hainan;China;168.0;165.99999999999997;65.86666666666669;137.333333333333
2020-02-19;Hebei;China;306.0;305.5999999999999;121.73333333333336;126.44444444444568
2020-02-19;Falkland Islands (Malvinas);United Kingdom;0.0;0.0;;
2020-02-19;Shaanxi;China;242.0;242.39999999999995;240.66666666666677;109.24242424242412
2020-02-19;no;Egypt;1.0;0.9999999999999998;inf;
2020-02-19;Shanghai;China;333.0;333.4;inf;237.19047619047043
2020-02-19;no;Bolivia;0.0;0.0;;
2020-02-19;no;Bosnia and Herzegovina;0.0;0.0;;
2020-02-19;no;Botswana;0.0;0.0;;
2020-02-19;no;Brazil;0.0;0.0;;
2020-02-19;no;Brunei;0.0;0.0;;
2020-02-19;no;Bulgaria;0.0;0.0;;
2020-02-19;no;Burkina Faso;0.0;0.0;;
2020-02-19;no;Burma;0.0;0.0;;
2020-02-19;no;Burundi;0.0;0.0;;
2020-02-19;no;Cabo Verde;0.0;0.0;;
2020-02-19;no;Cambodia;1.0;0.9999999999999998;inf;
2020-02-19;no;Cameroon;0.0;0.0;;
2020-02-19;no;Central African Republic;0.0;0.0;;
2020-02-19;no;Chad;0.0;0.0;;
2020-02-19;no;Chile;0.0;0.0;;
2020-02-19;no;Colombia;0.0;0.0;;
2020-02-19;no;Congo (Brazzaville);0.0;0.0;;
2020-02-19;no;Congo (Kinshasa);0.0;0.0;;
2020-02-19;no;Costa Rica;0.0;0.0;;
2020-02-19;no;Cote d'Ivoire;0.0;0.0;;
2020-02-19;no;Croatia;0.0;0.0;;
2020-02-19;no;Cuba;0.0;0.0;;
2020-02-19;no;Cyprus;0.0;0.0;;
2020-02-19;no;Czechia;0.0;0.0;;
2020-02-19;no;Denmark;0.0;0.0;;
2020-02-19;no;Diamond Princess;621.0;576.9999999999999;6.455089820359285;8.225053078556263
2020-02-19;no;Djibouti;0.0;0.0;;
2020-02-19;no;Dominica;0.0;0.0;;
2020-02-19;no;Dominican Republic;0.0;0.0;;
2020-02-19;no;Bhutan;0.0;0.0;;
2020-02-19;no;Benin;0.0;0.0;;
2020-02-19;Shandong;China;544.0;584.5999999999999;361.7777777777779;24.575221238938028
2020-02-19;no;Belgium;1.0;0.9999999999999998;inf;
2020-02-19;Shanxi;China;131.0;131.2;261.3333333333334;186.47619047618596
2020-02-19;Sichuan;China;514.0;512.3999999999999;53.22807017543862;53.53191489361715
2020-02-19;Sint Maarten;Netherlands;0.0;0.0;;
2020-02-19;South Australia;Australia;2.0;1.9999999999999996;inf;
2020-02-19;St Martin;France;0.0;0.0;;
2020-02-19;Tasmania;Australia;0.0;0.0;;
2020-02-19;Tianjin;China;130.0;129.2;51.066666666666684;75.01960784313714
2020-02-19;Tibet;China;1.0;0.9999999999999998;inf;
2020-02-19;no;Belize;0.0;0.0;;
2020-02-19;Victoria;Australia;4.0;3.999999999999999;inf;
2020-02-19;Western Australia;Australia;0.0;0.0;;
2020-02-19;Xinjiang;China;76.0;75.79999999999998;151.3333333333334;
2020-02-19;Yukon;Canada;0.0;0.0;;
2020-02-19;Yunnan;China;172.0;172.59999999999997;343.3333333333334;190.88888888888772
2020-02-19;Zhejiang;China;1174.0;1178.9999999999998;781.5555555555559;239.45578231292626
2020-02-19;Turks and Caicos Islands;United Kingdom;0.0;0.0;;
2020-02-19;no;Albania;0.0;0.0;;
2020-02-19;no;Afghanistan;0.0;0.0;;
2020-02-19;no;Belarus;0.0;0.0;;
2020-02-19;no;Barbados;0.0;0.0;;
2020-02-19;no;Bangladesh;0.0;0.0;;
2020-02-19;no;Bahamas;0.0;0.0;;
2020-02-19;no;Azerbaijan;0.0;0.0;;
2020-02-19;no;Bahrain;0.0;0.0;;
2020-02-19;no;Armenia;0.0;0.0;;
2020-02-19;no;Argentina;0.0;0.0;;
2020-02-19;no;Antigua and Barbuda;0.0;0.0;;
2020-02-19;no;Angola;0.0;0.0;;
2020-02-19;no;Andorra;0.0;0.0;;
2020-02-19;no;Algeria;0.0;0.0;;
2020-02-19;no;Austria;0.0;0.0;;
2020-02-20;no;Lebanon;0.0;0.3999999999999999;;
2020-02-20;no;Lithuania;0.0;0.0;;
2020-02-20;no;Liechtenstein;0.0;0.0;;
2020-02-20;no;Libya;0.0;0.0;;
2020-02-20;no;Liberia;0.0;0.0;;
2020-02-20;no;Latvia;0.0;0.0;;
2020-02-20;no;Kazakhstan;0.0;0.0;;
2020-02-20;no;Kyrgyzstan;0.0;0.0;;
2020-02-20;no;Kuwait;0.0;0.0;;
2020-02-20;no;Kosovo;0.0;0.0;;
2020-02-20;no;Korea, South;104.0;160.59999999999997;1.5159817351598177;1.6470588235294121
2020-02-20;no;Kenya;0.0;0.0;;
2020-02-20;no;Laos;0.0;0.0;;
2020-02-20;no;Luxembourg;0.0;0.0;;
2020-02-20;no;Morocco;0.0;0.0;;
2020-02-20;no;Madagascar;0.0;0.0;;
2020-02-20;no;Malawi;0.0;0.0;;
2020-02-20;no;Malaysia;22.0;21.999999999999993;inf;
2020-02-20;no;Maldives;0.0;0.0;;
2020-02-20;no;Mali;0.0;0.0;;
2020-02-20;no;Malta;0.0;0.0;;
2020-02-20;no;Mauritania;0.0;0.0;;
2020-02-20;no;Mauritius;0.0;0.0;;
2020-02-20;no;Mexico;0.0;0.0;;
2020-02-20;no;Moldova;0.0;0.0;;
2020-02-20;no;Monaco;0.0;0.0;;
2020-02-20;no;Mongolia;0.0;0.0;;
2020-02-20;no;Montenegro;0.0;0.0;;
2020-02-20;no;Jordan;0.0;0.0;;
2020-02-20;no;MS Zaandam;0.0;0.0;;
2020-02-20;no;Japan;94.0;95.79999999999998;8.400000000000002;
2020-02-20;no;Guinea;0.0;0.0;;
2020-02-20;no;Italy;3.0;18.199999999999996;inf;
2020-02-20;no;Mozambique;0.0;0.0;;
2020-02-20;no;Eritrea;0.0;0.0;;
2020-02-20;no;Estonia;0.0;0.0;;
2020-02-20;no;Eswatini;0.0;0.0;;
2020-02-20;no;Ethiopia;0.0;0.0;;
2020-02-20;no;Fiji;0.0;0.0;;
2020-02-20;no;Finland;1.0;0.9999999999999998;inf;
2020-02-20;no;France;12.0;11.999999999999998;inf;
2020-02-20;no;Gabon;0.0;0.0;;
2020-02-20;no;Gambia;0.0;0.0;;
2020-02-20;no;Georgia;0.0;0.0;;
2020-02-20;no;Germany;16.0;15.999999999999996;inf;
2020-02-20;no;Ghana;0.0;0.0;;
2020-02-20;no;Greece;0.0;0.0;;
2020-02-20;no;Grenada;0.0;0.0;;
2020-02-20;no;Guatemala;0.0;0.0;;
2020-02-20;no;Guinea-Bissau;0.0;0.0;;
2020-02-20;no;Guyana;0.0;0.0;;
2020-02-20;no;Haiti;0.0;0.0;;
2020-02-20;no;Holy See;0.0;0.0;;
2020-02-20;no;Honduras;0.0;0.0;;
2020-02-20;no;Hungary;0.0;0.0;;
2020-02-20;no;Iceland;0.0;0.0;;
2020-02-20;no;India;3.0;2.9999999999999996;inf;
2020-02-20;no;Indonesia;0.0;0.0;;
2020-02-20;no;Iran;5.0;10.599999999999998;0.9333333333333337;
2020-02-20;no;Iraq;0.0;0.0;;
2020-02-20;no;Ireland;0.0;0.0;;
2020-02-20;no;Israel;0.0;0.3999999999999999;;
2020-02-20;no;Jamaica;0.0;0.0;;
2020-02-20;no;Namibia;0.0;0.0;;
2020-02-20;no;Slovakia;0.0;0.0;;
2020-02-20;no;Netherlands;0.0;0.0;;
2020-02-20;no;South Sudan;0.0;0.0;;
2020-02-20;no;Spain;2.0;1.9999999999999996;inf;
2020-02-20;no;Sri Lanka;1.0;0.9999999999999998;inf;
2020-02-20;no;Sudan;0.0;0.0;;
2020-02-20;no;Suriname;0.0;0.0;;
2020-02-20;no;Sweden;1.0;0.9999999999999998;inf;
2020-02-20;no;Switzerland;0.0;0.0;;
2020-02-20;no;Syria;0.0;0.0;;
2020-02-20;no;Taiwan*;24.0;24.199999999999996;23.000000000000007;
2020-02-20;no;Tanzania;0.0;0.0;;
2020-02-20;no;Thailand;35.0;34.99999999999999;inf;
2020-02-20;no;Timor-Leste;0.0;0.0;;
2020-02-20;no;Togo;0.0;0.0;;
2020-02-20;no;Trinidad and Tobago;0.0;0.0;;
2020-02-20;no;Tunisia;0.0;0.0;;
2020-02-20;no;Turkey;0.0;0.0;;
2020-02-20;no;US;13.0;13.799999999999997;inf;
2020-02-20;no;Uganda;0.0;0.0;;
2020-02-20;no;Ukraine;0.0;0.0;;
2020-02-20;no;United Arab Emirates;9.0;9.799999999999997;inf;
2020-02-20;no;United Kingdom;9.0;8.999999999999998;inf;
2020-02-20;no;Uruguay;0.0;0.0;;
2020-02-20;no;Uzbekistan;0.0;0.0;;
2020-02-20;no;Venezuela;0.0;0.0;;
2020-02-20;no;Vietnam;16.0;15.999999999999996;inf;
2020-02-20;no;West Bank and Gaza;0.0;0.0;;
2020-02-20;no;Western Sahara;0.0;0.0;;
2020-02-20;no;Yemen;0.0;0.0;;
2020-02-20;no;Zambia;0.0;0.0;;
2020-02-20;no;South Africa;0.0;0.0;;
2020-02-20;no;Somalia;0.0;0.0;;
2020-02-20;no;Slovenia;0.0;0.0;;
2020-02-20;no;Equatorial Guinea;0.0;0.0;;
2020-02-20;no;New Zealand;0.0;0.0;;
2020-02-20;no;Nicaragua;0.0;0.0;;
2020-02-20;no;Niger;0.0;0.0;;
2020-02-20;no;Nigeria;0.0;0.0;;
2020-02-20;no;North Macedonia;0.0;0.0;;
2020-02-20;no;Norway;0.0;0.0;;
2020-02-20;no;Oman;0.0;0.0;;
2020-02-20;no;Pakistan;0.0;0.0;;
2020-02-20;no;Panama;0.0;0.0;;
2020-02-20;no;Papua New Guinea;0.0;0.0;;
2020-02-20;no;Paraguay;0.0;0.0;;
2020-02-20;no;Peru;0.0;0.0;;
2020-02-20;no;Philippines;3.0;2.9999999999999996;inf;
2020-02-20;no;Poland;0.0;0.0;;
